Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-01-01;22;14187;1387;2407;15666;9 200;6793;6927;3784;0;467;0;11657;0
2023-01-01;23;13220;1307;3456;15603;9 584;6127;6691;3554;0;402;0;10680;0
2023-01-01;24;12536;1245;3821;15492;9 731;5911;6292;3138;0;333;0;9717;0
2023-01-02;01;12092;1239;5098;15590;11 239;6141;6024;2785;0;-73;0;9097;0
2023-01-02;02;11826;1221;5329;15640;11 510;6180;5721;2447;0;-76;0;8778;0
2023-01-02;03;11825;1222;4780;15273;11 143;6363;5539;2267;0;-77;0;8609;0
2023-01-02;04;11871;1228;5323;15296;11 824;6501;5445;2175;0;-75;0;8582;0
2023-01-02;05;12295;1279;5165;15369;11 897;6731;5635;2352;0;-71;0;9250;0
2023-01-02;06;13491;1408;4370;15425;11 786;7416;6151;2860;0;-76;0;10796;0
2023-01-02;07;15444;1569;4678;16479;12 799;8122;6897;3611;0;426;0;13404;0
2023-01-02;08;17264;1661;4225;16465;12 786;8561;7654;4284;10;1049;0;5702;23614
2023-01-02;09;17967;1837;3183;16296;12 616;9433;8526;4922;489;8;0;6559;23614
2023-01-02;10;18447;1903;3106;16007;12 328;9222;9014;5083;1146;212;0;7020;23614
2023-01-02;11;18283;1880;2929;15204;11 525;8596;9293;5147;1551;394;0;7277;23614
2023-01-02;12;18263;1863;3010;15149;11 470;8460;9345;5113;1769;458;0;7334;23614
2023-01-02;13;18207;1889;2765;15296;11 617;8851;9239;5084;1611;117;0;7217;23614
2023-01-02;14;18596;1860;2929;15448;11 769;8840;9116;5090;1304;641;0;7089;23614
2023-01-02;15;18407;1890;3056;16096;12 417;9361;9139;5322;791;-94;0;7098;23614
2023-01-02;16;18880;1916;3089;16521;12 842;9753;9229;5605;106;-102;0;7107;23614
2023-01-02;17;20276;2028;1793;16427;12 748;10955;9424;5851;0;-103;0;7306;23614
2023-01-02;18;20208;2002;2159;16537;12 858;10699;9604;6025;0;-95;0;7484;23614
2023-01-02;19;19875;1973;2889;16745;13 066;10177;9790;6247;0;-92;0;7700;23614
2023-01-02;20;19677;1955;3258;16731;13 051;9794;9994;6487;0;-111;0;7937;23614
2023-01-02;21;19118;1897;3900;16782;13 200;9300;9905;6454;0;-87;0;7890;23614
2023-01-02;22;17972;1821;4241;16806;13 029;8789;9680;6236;0;-497;0;7628;23614
2023-01-02;23;16686;1645;5316;16330;12 347;7031;9417;5993;0;238;0;14223;0
2023-01-02;24;15635;1634;5687;16433;13 045;7358;9072;5648;0;-796;0;13602;0
2023-01-03;01;14927;1684;3296;15187;11 590;8295;8753;5438;0;-2121;0;13563;0
2023-01-03;02;15188;1681;3765;15186;11 806;8041;8894;5610;0;-1747;0;13621;0
2023-01-03;03;15019;1682;3740;14962;11 791;8051;8960;5711;0;-1992;0;13454;0
2023-01-03;04;14959;1641;4319;15065;11 894;7575;8917;5674;0;-1532;0;13053;0
2023-01-03;05;15219;1698;4255;15223;12 392;8138;8904;5662;0;-1823;0;13597;0
2023-01-03;06;15770;1704;4924;15901;12 904;7980;8967;5711;0;-1177;0;13992;0
2023-01-03;07;17154;1771;4537;16043;12 987;8450;8833;5550;0;-130;0;15374;0
2023-01-03;08;19020;1966;4385;16755;15 031;10646;8866;5507;6;-492;0;6900;23614
2023-01-03;09;19337;1972;4401;16464;14 739;10338;9089;5517;452;-90;0;7120;23614
2023-01-03;10;19247;1986;4415;16049;14 550;10135;9268;5385;1121;-156;0;7264;23614
2023-01-03;11;19047;2019;4574;16040;14 541;9968;9572;5468;1579;-493;0;7470;23614
2023-01-03;12;18992;2045;4488;15996;14 497;10008;9713;5488;1834;-730;0;7604;23614
2023-01-03;13;19014;2045;4512;15923;14 424;9912;9649;5340;2005;-547;0;7517;23614
2023-01-03;14;19215;2005;4235;15910;14 411;10175;9136;4952;1715;-97;0;7001;23614
2023-01-03;15;19269;1990;3274;15904;14 405;11132;8229;4327;1026;-92;0;6132;23614
2023-01-03;16;19854;2008;2417;16345;14 846;12429;7448;3901;132;-23;0;5400;23614
2023-01-03;17;20767;2082;2410;17476;15 977;13567;7199;3573;0;2;0;5044;23614
2023-01-03;18;20822;2085;2290;17641;16 142;13852;7063;3397;0;-92;0;4872;23614
2023-01-03;19;20386;2048;2750;17714;16 215;13465;7011;3325;0;-90;0;4811;23614
2023-01-03;20;20128;2003;3268;17734;16 235;12967;7032;3338;0;130;0;4831;23614
2023-01-03;21;19632;1913;3836;17904;16 048;12212;6785;3071;0;635;0;4574;23614
2023-01-03;22;18707;1797;4468;17389;15 890;11422;6423;2854;0;862;0;4246;23614
2023-01-03;23;17172;1649;4738;16879;14 812;10075;6169;2642;0;928;0;13863;0
2023-01-03;24;15804;1538;4738;16433;13 813;9075;5982;2438;0;747;0;12788;0
2023-01-04;01;14902;1519;2525;14783;11 753;9229;5663;2119;0;10;0;12605;0
2023-01-04;02;14286;1468;2996;14400;11 601;8605;5762;2203;0;-81;0;12068;0
2023-01-04;03;14010;1447;3301;14419;11 620;8319;5774;2214;0;-83;0;11893;0
2023-01-04;04;14039;1452;3516;14496;11 697;8181;5938;2353;0;-80;0;11977;0
2023-01-04;05;14388;1487;3591;14546;11 747;8156;6308;2704;0;-77;0;12437;0
2023-01-04;06;15190;1546;3903;14664;11 865;7962;6977;3325;0;251;0;13182;0
2023-01-04;07;17478;1779;3664;16494;13 515;9851;7293;3637;0;334;0;15453;0
2023-01-04;08;19522;1987;2949;17739;14 761;11812;7803;4157;10;-93;0;5696;23614
2023-01-04;09;19913;2045;3461;17520;14 542;11081;8923;4959;619;-92;0;6746;23614
2023-01-04;10;19915;2064;3483;16754;13 555;10072;9940;5620;1427;-97;0;7694;23614
2023-01-04;11;19596;2056;4120;16660;13 461;9341;10453;5989;1774;-198;0;8162;23614
2023-01-04;12;19904;2077;3138;16530;12 594;9457;10653;6366;1696;-206;0;8468;23614
2023-01-04;13;20193;2073;2872;16869;12 864;9993;10318;6270;1266;-117;0;8250;23614
2023-01-04;14;20483;2053;2844;16781;12 753;9909;10386;6488;820;189;0;8317;23614
2023-01-04;15;20439;2039;2881;15821;12 704;9823;10529;6782;351;86;0;8427;23614
2023-01-04;16;20738;2059;2687;15796;12 679;9992;10655;7039;23;91;0;8545;23614
2023-01-04;17;21607;2167;2511;16694;13 576;11065;10845;7230;0;-304;0;8714;23614
2023-01-04;18;21685;2152;2886;16887;13 770;10884;11098;7422;0;-297;0;8928;23614
2023-01-04;19;21027;2099;3226;16439;13 322;10096;11226;7530;0;-295;0;9041;23614
2023-01-04;20;20834;2078;3350;16338;13 221;9871;11250;7550;0;-287;0;9064;23614
2023-01-04;21;20140;2051;3424;16249;13 132;9708;11196;7504;0;-764;0;8995;23614
2023-01-04;22;19081;1943;3027;16103;11 883;8856;11043;7417;0;-818;0;8883;23614
2023-01-04;23;17671;1862;2252;15784;10 399;8147;10920;7361;0;-1396;0;16313;0
2023-01-04;24;16428;1669;3220;15530;9 321;6102;10869;7346;0;-543;0;14229;0
2023-01-05;01;15711;1679;2267;14456;8 584;6317;10824;7319;0;-1430;0;13819;0
2023-01-05;02;15927;1662;2725;14347;8 927;6202;10722;7246;0;-997;0;12884;0
2023-01-05;03;15898;1608;3902;13996;9 442;5540;10740;7266;0;-381;0;12688;0
2023-01-05;04;15844;1671;3660;14225;9 841;6180;10769;7295;0;-1105;0;13033;0
2023-01-05;05;16266;1665;4051;14246;10 052;6001;10818;7347;0;-553;0;13217;0
2023-01-05;06;16311;1721;4460;14509;10 893;6434;10789;7308;0;-912;0;14334;0
2023-01-05;07;18181;1927;4405;15828;12 519;8114;10972;7367;0;-905;0;17164;0
2023-01-05;08;19910;2042;3938;16791;13 483;9545;11036;7437;0;-671;0;8748;23614
2023-01-05;09;20232;2063;3371;16392;13 433;10063;10898;7452;138;-729;0;8890;23614
2023-01-05;10;20488;2081;3025;15736;12 777;9752;11163;7418;407;-428;0;9057;23614
2023-01-05;11;20463;2062;3404;15497;12 538;9134;11458;7611;631;-129;0;9286;23614
2023-01-05;12;20693;2087;3240;15484;12 525;9285;11508;7577;789;-100;0;9330;23614
2023-01-05;13;20704;2084;3128;15472;12 513;9385;11416;7509;735;-97;0;9234;23614
2023-01-05;14;20745;2080;2830;15449;12 490;9660;11187;7344;585;-102;0;9007;23614
2023-01-05;15;20501;2054;2482;15451;12 268;9786;10944;7058;403;-229;0;8670;23614
2023-01-05;16;20649;2061;2312;15808;12 625;10312;10478;6622;52;-141;0;8165;23614
2023-01-05;17;21227;2125;2176;16869;13 686;11510;10025;6153;0;-308;0;7764;23614
2023-01-05;18;20923;2069;2450;16777;13 594;11143;9882;5968;0;-102;0;7598;23614
2023-01-05;19;20732;2060;2459;16923;13 740;11281;9550;5694;0;-99;0;7308;23614
2023-01-05;20;20381;2027;2504;17027;13 843;11339;9140;5254;0;-99;0;6882;23614
2023-01-05;21;19820;1974;2788;17189;14 006;11218;8696;4854;0;-94;0;6479;23614
2023-01-05;22;18532;1843;3925;17261;14 078;10153;8468;4648;0;-89;0;6209;23614
2023-01-05;23;17231;1757;4229;17106;13 922;9693;7888;4110;0;-350;0;14990;0
2023-01-05;24;15955;1658;3896;16681;13 283;9387;7100;3337;0;-531;0;13818;0
2023-01-06;01;14966;1613;2305;13845;11 968;9662;6358;2641;0;-1054;0;13438;0
2023-01-06;02;14415;1532;2253;13635;11 757;9504;5612;1881;0;-701;0;12566;0
2023-01-06;03;13904;1437;2868;13269;11 750;8882;5195;1464;0;-173;0;11658;0
2023-01-06;04;13817;1348;3687;13337;11 817;8130;4891;1160;0;796;0;10649;0
2023-01-06;05;13782;1328;3762;13337;11 818;8055;4701;966;0;1026;0;10427;0
2023-01-06;06;13764;1387;2931;13340;11 821;8890;4542;801;0;332;0;10954;0
2023-01-06;07;13734;1404;3207;13631;12 251;9043;4487;741;0;203;0;11400;0
2023-01-06;08;13750;1429;2853;13491;12 110;9257;4591;856;0;-98;0;11526;0
2023-01-06;09;14288;1495;2845;13562;12 181;9336;4923;1070;290;29;0;12085;0
2023-01-06;10;15130;1616;2750;14007;12 627;9876;5357;1318;646;-103;0;12991;0
2023-01-06;11;16141;1698;2486;14454;13 074;10588;5657;1543;823;-105;0;13869;0
2023-01-06;12;16387;1689;2582;14182;12 801;10219;5917;1761;964;250;0;13724;0
2023-01-06;13;16724;1701;2720;14242;12 861;10141;6187;2053;845;396;0;13924;0
2023-01-06;14;17067;1728;2632;14432;13 052;10420;6402;2382;587;245;0;14275;0
2023-01-06;15;17112;1719;2605;14224;12 843;10238;6685;2812;280;189;0;14358;0
2023-01-06;16;17174;1744;2578;14314;12 934;10356;6930;3094;31;-111;0;14713;0
2023-01-06;17;17959;1814;2724;14873;13 492;10768;7302;3479;0;-111;0;15476;0
2023-01-06;18;17872;1788;3029;14553;13 172;10144;7781;3958;0;-52;0;15447;0
2023-01-06;19;17577;1764;3296;14143;12 762;9467;8211;4386;0;-101;0;15123;0
2023-01-06;20;17621;1765;3400;14242;12 862;9462;8259;4449;0;-100;0;15136;0
2023-01-06;21;17323;1709;3369;14285;12 904;9536;7633;3935;0;154;0;14514;0
2023-01-06;22;16462;1647;3771;14503;13 122;9352;7200;3516;0;-90;0;13925;0
2023-01-06;23;15561;1561;4457;14470;13 089;8632;7023;3384;0;-94;0;13170;0
2023-01-06;24;14571;1516;4410;14104;12 724;8314;6852;3218;0;-595;0;12630;0
2023-01-07;01;13876;1445;3014;12065;10 879;7865;6577;2965;0;-567;0;11636;0
2023-01-07;02;13351;1345;3993;12356;10 976;6982;6302;2689;0;66;0;10538;0
2023-01-07;03;13077;1321;4463;12541;11 480;7018;5926;2321;0;133;0;10196;0
2023-01-07;04;13017;1318;3973;12935;11 152;7179;5677;2049;0;161;0;10132;0
2023-01-07;05;13022;1314;3818;13193;11 075;7257;5532;1894;0;233;0;10160;0
2023-01-07;06;13307;1317;3646;13219;11 101;7456;5290;1627;0;561;0;10205;0
2023-01-07;07;14376;1450;3513;14503;12 385;8872;5155;1475;0;349;0;11606;0
2023-01-07;08;15199;1472;3710;14466;12 979;9269;5047;1353;1;882;0;11994;0
2023-01-07;09;15797;1591;2694;14578;12 874;10181;5187;1250;346;430;0;12964;0
2023-01-07;10;16519;1611;2972;14489;12 785;9812;5375;1055;976;1332;0;12864;0
2023-01-07;11;17174;1667;2554;14622;12 918;10364;5252;854;1338;1558;0;13202;0
2023-01-07;12;17050;1612;3100;14467;12 763;9663;5294;751;1664;2093;0;12517;0
2023-01-07;13;16925;1590;3217;14397;12 693;9476;5219;670;1656;2230;0;12200;0
2023-01-07;14;17359;1580;2865;14356;12 652;9787;4937;523;1472;2635;0;12005;0
2023-01-07;15;17116;1550;2792;14388;12 684;9891;4745;570;920;2480;0;12107;0
2023-01-07;16;17465;1595;2240;14715;13 011;10771;4695;789;90;1998;0;13028;0
2023-01-07;17;18648;1775;1949;16036;14 332;12383;5067;1124;0;1198;0;14943;0
2023-01-07;18;18453;1775;2009;15837;14 133;12123;5544;1591;0;785;0;14942;0
2023-01-07;19;18205;1793;2188;16002;14 089;11902;5949;2015;0;355;0;15236;0
2023-01-07;20;18003;1739;2683;15847;13 724;11041;6276;2353;0;686;0;14710;0
2023-01-07;21;17537;1743;2757;15901;13 778;11021;6440;2559;0;77;0;14654;0
2023-01-07;22;16865;1668;3151;15682;13 237;10086;6630;2760;0;149;0;13936;0
2023-01-07;23;15861;1590;3510;15517;12 635;9125;6788;2968;0;-52;0;13097;0
2023-01-07;24;14788;1481;3766;15211;11 568;7803;7012;3196;0;-27;0;12024;0
2023-01-08;01;13994;1405;2726;12657;9 600;6874;7145;3438;0;-25;0;11344;0
2023-01-08;02;13674;1372;3239;12713;9 606;6367;7338;3638;0;-31;0;10863;0
2023-01-08;03;13810;1387;3206;12728;9 604;6398;7457;3796;0;-45;0;10437;0
2023-01-08;04;13799;1384;3358;12731;9 607;6249;7576;3908;0;-26;0;10347;0
2023-01-08;05;13824;1391;3380;12731;9 607;6227;7640;3963;0;-42;0;10375;0
2023-01-08;06;14013;1410;3438;12824;9 700;6262;7777;4078;0;-26;0;10646;0
2023-01-08;07;14064;1425;3746;13513;10 028;6282;7880;4173;0;-98;0;11177;0
2023-01-08;08;14116;1425;4728;13727;10 945;6217;7976;4246;7;-77;0;11544;0
2023-01-08;09;14076;1449;4937;13809;10 978;6041;8182;4267;394;-147;0;11859;0
2023-01-08;10;14285;1501;4856;13887;11 020;6165;8236;4110;952;-116;0;12220;0
2023-01-08;11;15101;1660;3226;14418;10 800;7574;8273;3909;1428;-746;0;13329;0
2023-01-08;12;15417;1719;2943;14511;11 250;8307;8110;3637;1701;-1001;0;13835;0
2023-01-08;13;15816;1720;2711;14475;11 214;8503;7925;3451;1581;-612;0;13887;0
2023-01-08;14;16126;1674;2638;14428;11 167;8529;7648;3393;1253;-51;0;13553;0
2023-01-08;15;16141;1650;2579;14466;11 206;8626;7541;3550;762;-27;0;13643;0
2023-01-08;16;16361;1643;2462;14510;11 249;8787;7557;3828;123;17;0;13932;0
2023-01-08;17;17305;1731;2831;15237;11 976;9144;8187;4321;0;-26;0;14931;0
2023-01-08;18;17301;1723;2943;15108;11 848;8905;8424;4481;0;-28;0;14739;0
2023-01-08;19;17338;1732;2707;15427;11 863;9157;8208;4317;0;-26;0;14771;0
2023-01-08;20;17419;1737;2750;16026;12 136;9386;8059;4182;0;-26;0;14912;0
2023-01-08;21;17079;1699;3598;15872;12 941;9343;7764;3903;0;-29;0;14437;0
2023-01-08;22;16610;1649;3301;15403;12 472;9171;7351;3493;0;88;0;13755;0
2023-01-08;23;15816;1552;4089;15653;12 722;8633;6901;3097;0;282;0;12776;0
2023-01-08;24;14762;1452;5172;15471;12 967;7794;6698;2954;0;269;0;11661;0
2023-01-09;01;14479;1460;4042;13627;11 983;7941;6706;3004;0;-168;0;11123;0
2023-01-09;02;14196;1426;5288;13666;12 799;7512;6711;3021;0;-27;0;10550;0
2023-01-09;03;14147;1425;5704;13736;13 444;7740;6433;2777;0;-26;0;10462;0
2023-01-09;04;14221;1438;5789;13939;13 647;7858;6389;2735;0;-26;0;10641;0
2023-01-09;05;14604;1482;5438;14112;13 820;8382;6350;2704;0;-128;0;11080;0
2023-01-09;06;15440;1588;4997;14380;14 088;9091;6358;2640;0;-9;0;12298;0
2023-01-09;07;17795;1732;4738;15658;15 366;10629;6154;2426;0;1012;0;14788;0
2023-01-09;08;19861;1889;2858;15787;15 299;12425;6274;2510;5;1162;17;3810;23614
2023-01-09;09;20774;2018;2070;16016;15 507;13421;6563;2592;140;790;16;4034;23614
2023-01-09;10;21339;2037;1786;15723;15 431;13629;6607;2551;268;1104;16;4022;23614
2023-01-09;11;21134;2043;1815;15573;15 281;13450;6692;2532;537;993;16;4090;23614
2023-01-09;12;21329;2049;1913;15925;15 494;13564;6618;2498;590;1147;16;4068;23614
2023-01-09;13;21412;2051;1989;16254;15 823;13834;6371;2309;544;1207;0;3841;23614
2023-01-09;14;21616;2057;1848;16479;16 048;14200;6160;2148;431;1255;0;3624;23614
2023-01-09;15;21613;2055;1817;16558;16 127;14310;6094;2198;185;1209;0;3561;23614
2023-01-09;16;21534;2044;1683;16487;16 056;14373;5976;2145;20;1186;0;3438;23614
2023-01-09;17;22219;2094;1609;16884;16 453;14844;6025;2098;0;1350;0;3536;23614
2023-01-09;18;21674;2023;2156;16677;16 328;14173;6014;2057;0;1488;0;3447;23614
2023-01-09;19;21310;2020;2046;16624;16 275;14229;5947;1969;0;1134;0;3426;23614
2023-01-09;20;21146;1985;2462;16774;16 425;13963;5827;1901;0;1357;0;3283;23614
2023-01-09;21;20647;1961;2866;16747;16 537;13671;5788;1868;0;1188;0;3213;23614
2023-01-09;22;19441;1819;3880;16696;16 486;12606;5656;1853;0;1179;0;3127;23614
2023-01-09;23;17965;1714;4715;16584;16 374;11659;5413;1654;0;893;0;14314;0
2023-01-09;24;16823;1642;5434;16803;16 593;11159;5211;1479;0;454;0;13438;0
2023-01-10;01;16396;1627;2619;13991;13 781;11163;5021;1303;0;212;0;12597;0
2023-01-10;02;16279;1628;2538;13954;13 744;11206;4887;1161;0;187;0;12353;0
2023-01-10;03;16104;1605;2461;13928;13 718;11258;4749;1025;0;98;0;12110;0
2023-01-10;04;15977;1608;2689;13986;13 776;11087;4735;984;0;156;0;12175;0
2023-01-10;05;16143;1582;3389;14149;13 939;10550;4941;1193;0;652;0;11961;0
2023-01-10;06;16931;1582;3937;14453;14 243;10306;4986;1163;0;1639;0;12149;0
2023-01-10;07;19090;1819;4102;16887;16 677;12575;4957;1089;0;1558;0;15388;0
2023-01-10;08;20588;1933;2543;16894;16 684;14141;4907;1007;0;1541;0;2537;23614
2023-01-10;09;21220;1978;2280;17011;16 801;14522;4976;960;43;1722;0;2562;23614
2023-01-10;10;21251;1961;2077;16542;16 332;14255;5077;970;185;1919;0;2607;23614
2023-01-10;11;21255;1960;2136;16541;16 331;14194;5036;940;290;2024;0;2609;23614
2023-01-10;12;21482;2019;2005;16922;16 712;14707;5144;970;350;1631;0;2674;23614
2023-01-10;13;21636;2017;2064;16938;16 728;14665;5139;973;371;1832;0;2676;23614
2023-01-10;14;21783;2013;2138;17040;16 830;14692;5130;951;339;1961;0;2653;23614
2023-01-10;15;21701;2012;2310;17448;17 238;14928;4965;909;162;1808;0;2565;23614
2023-01-10;16;21534;1992;2495;17481;17 271;14777;4937;902;19;1821;0;2511;23614
2023-01-10;17;22120;2056;2867;18234;18 024;15157;5185;981;0;1778;0;2626;23614
2023-01-10;18;22052;2022;3363;18408;18 198;14835;5291;1030;0;1925;0;2637;23614
2023-01-10;19;21555;2000;3724;18553;18 343;14619;5246;1042;0;1689;0;2618;23614
2023-01-10;20;21426;2010;3686;18662;18 452;14766;5226;1064;0;1435;0;2665;23614
2023-01-10;21;21090;1968;3764;18804;18 217;14452;5180;1116;0;1457;0;2726;23614
2023-01-10;22;19560;1797;4719;18520;17 471;12752;5250;1226;0;1558;0;2748;23614
2023-01-10;23;18143;1723;4504;17684;16 270;11767;5353;1358;0;1023;0;14312;0
2023-01-10;24;17059;1606;5128;17818;15 618;10490;5463;1517;0;1105;0;13199;0
2023-01-11;01;15715;1531;2668;13987;12 220;9552;5602;1724;0;560;0;12539;0
2023-01-11;02;15206;1546;2852;13628;12 218;9366;5904;2015;0;-64;0;12624;0
2023-01-11;03;15073;1535;3303;13448;12 247;8944;6218;2335;0;-90;0;12426;0
2023-01-11;04;15355;1560;3501;13546;12 345;8844;6599;2721;0;-88;0;12317;0
2023-01-11;05;15630;1590;3518;13545;12 344;8826;7090;3230;0;-285;0;12740;0
2023-01-11;06;16613;1712;3087;13545;12 344;9257;7703;3800;0;-347;0;14095;0
2023-01-11;07;18907;1906;3583;14923;13 722;10139;8652;4746;0;115;0;16709;0
2023-01-11;08;20759;2078;2485;15462;14 261;11776;9126;5150;0;-143;0;6498;23614
2023-01-11;09;21256;2142;2277;15432;14 231;11955;9534;5419;282;-232;0;6886;23614
2023-01-11;10;21251;2135;2481;15064;13 863;11382;9903;5563;830;-35;0;7269;23614
2023-01-11;11;20846;2150;2082;14755;13 554;11127;10056;5578;1332;-337;344;7484;23614
2023-01-11;12;20700;2119;2364;14661;13 460;10485;10024;5279;1962;191;611;7461;23614
2023-01-11;13;20846;2103;1839;14573;13 372;10962;9480;4844;1704;403;570;6913;23614
2023-01-11;14;21111;2096;1403;14571;13 369;11653;9004;4559;1257;454;313;6433;23614
2023-01-11;15;20934;2063;1517;14751;13 549;11805;8615;4388;769;514;228;6045;23614
2023-01-11;16;21241;2067;1333;15237;14 035;12474;8297;4314;131;469;228;5705;23614
2023-01-11;17;21854;2154;1940;16485;15 283;13115;8584;4515;0;155;228;5890;23614
2023-01-11;18;22059;2162;2107;16809;15 608;13273;8629;4521;0;156;228;5918;23614
2023-01-11;19;21758;2108;2358;16529;15 328;12742;8557;4407;0;459;228;5816;23614
2023-01-11;20;21668;2112;2414;16851;15 650;13008;8349;4226;0;312;228;5634;23614
2023-01-11;21;21148;2048;3028;16951;15 750;12494;8189;4087;0;465;228;5484;23614
2023-01-11;22;19801;1875;3856;16318;15 117;11033;8021;4013;0;747;228;5389;23614
2023-01-11;23;18221;1763;4855;16115;14 914;9831;7959;3980;0;431;228;14999;0
2023-01-11;24;17351;1724;5210;16236;15 035;9596;7839;3862;0;-84;228;14210;0
2023-01-12;01;16415;1642;2815;12999;12 011;8969;7530;3648;0;-84;228;13059;0
2023-01-12;02;16137;1625;2990;13038;12 050;8833;7391;3545;0;-87;228;12948;0
2023-01-12;03;15821;1595;3437;12889;11 901;8236;7674;3862;0;-89;228;12656;0
2023-01-12;04;15893;1605;3565;12889;11 901;8108;7882;4071;0;-97;228;12740;0
2023-01-12;05;16212;1637;3618;12887;11 899;8053;8244;4442;0;-85;228;13124;0
2023-01-12;06;16964;1729;3427;13063;12 075;8419;8733;4923;0;-188;228;14351;0
2023-01-12;07;19279;1900;3675;14344;13 356;9452;9332;5446;0;495;228;16585;0
2023-01-12;08;20892;2027;3321;15260;14 272;10722;9759;5793;5;411;228;7124;23614
2023-01-12;09;21159;2118;3267;15558;14 570;11075;10046;5893;532;38;228;7429;23614
2023-01-12;10;21214;2133;3300;15503;14 515;10988;10203;5842;1066;23;228;7618;23614
2023-01-12;11;20647;2064;3314;14596;13 608;10066;10124;5579;1582;457;228;7577;23614
2023-01-12;12;20117;2045;4033;14510;13 522;9260;10471;5731;2176;386;228;7964;23614
2023-01-12;13;19752;2042;4813;14762;13 774;8733;10801;5916;2444;219;228;8275;23614
2023-01-12;14;19878;2009;4863;14511;13 523;8432;10949;6188;2267;497;228;8447;23614
